station_uuid	station_name	call_sign	station_id	category_id	format_id	organization_id	band_id	geo_position	date_acquired	date_disposed	has_jump2go	is_searchable	frequency	website	slug	phonetic_name	slogan	description	date_created	date_modified	site_slug	seo_description	status	is_explicit	publish_state_id	search_language	language	image_url
f4dbba6e-736b-438a-ae15-7b80bfb7d733	Oh Baby Baby	OHBABYBABY	7489	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	ohbabybaby	~^~	For your love of Britney Spears	Music inspired by Britney Spears. We've created a station that celebrates Britney's music, along with other artists who celebrate her, too, like Madonna, Lady Gaga, Avril Lavigne, Jessica Simpson, Mandy Moore and more. It's delicious Pop music just for you!	2021-07-27 16:19:33.443593+00	2023-08-30 18:15:31.972077+00	ohbabybaby	Music inspired by Britney Spears. We’ve created a station that celebrates Britney, along with other artists who celebrate her too! Only on Audacy.	t	f	910	en	en	https://images.radio.com/logos/exstations/ohbabybaby.jpg
fbc0373a-941a-427f-bd50-0e7060481f11	Prince & Friends	PRINCEANDFRIENDS	7490	1	8	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	princeandfriends	~^~	Everything Prince	Songs performed, written, and produced by Prince, the artists he influenced, and the artists who influenced him!​ Celebrate the life of Prince with artists like Morris Day & The Time, Parliament, Stevie Nicks, Madonna, D'Angelo and many more.	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	princeandfriends	Listen to Prince & Friends station: songs performed, written, and produced by Prince, the artists he influenced, and the artists who influenced him!​	t	t	910	en	en	https://images.radio.com/logos/exstations/princeandfriends.jpg
2a92e0b7-9a71-4809-93c2-a220bac2e350	Audacy's Artist Of The Summer	AUDACYSAOTS	7491	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	audacysaots	~^~	~^~	Listen to all of 2023's contenders for Audacy's Artist Of The Summer, including Taylor Swift, Beyonce, Drake, SZA, Fall Out Boy, Paramore, and many more. Who will be this year’s Artist of the Summer? Your votes count!	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	audacysaots	Listen to all of 2023's contenders for Audacy's Artist Of The Summer, including Taylor Swift, Beyonce, Drake, SZA, Fall Out Boy, Paramore, and many more. Who will be this year’s Artist of the Summer? Your votes count!	t	t	910	en	en	https://images.radio.com/logos/exstations/audacysaots.jpg
abf00675-8c88-48de-86da-e87af93d0eb0	Ed Sheeran's Favorites	EDSHEERANSFAVORITES	7492	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	edsheeransfavorites	~^~	Biggest hits!	Ed Sheeran plays his favorite songs from around the world and highlights his biggest hits in the States on this Audacy station curated and hosted by Ed himself, featuring Meghan Trainor, One Direction, Taylor Swift, Mumford & Sons, Shawn Mendes, Justin Bieber, and more. Only on Audacy!	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	edsheeransfavorites	Listen to Ed Sheeran's Favorites. Ed Sheeran plays his favorite songs from around the world and highlights his biggest hits in the states.	t	t	910	en	en	https://images.radio.com/logos/exstations/edsheeransfavorites.jpg
f6043d3b-881f-4868-89e7-676ff343fd28	99.3 The Wave	WBQQFM	5000	1	5	793	710	(0,0)	1000-01-01	1000-01-01	f	t	99.3	https://993thewavemaine.com/	993thewave	ninety nine point three the wave	York County’s Home For Soft Rock	99.3 The Wave is York County's home for soft rock. Listeners will enjoy titles featuring well known and loved artists including Stevie Wonder, The Carpenters, Lionel Richie, The Bee Gees, Linda Ronstadt and so many favorites of this genre!!!!!!x	2024-01-19 19:59:36.761494+00	2024-01-26 01:56:59.635195+00	993thewave	99.3 The Wave is York County's home for soft rock. Listeners will enjoy titles featuring well known and loved artists including Stevie Wonder, The Carpenters, Lionel Richie, The Bee Gees, Linda Ronstadt and so many favorites of this genre! LIVE on the Audacy app.	t	f	910	en	en	https://images.radio.com/aud-opsconsole-media-images-prod-prod/WBQQ_500w-1705694247287.png
80f0ddb8-1f8c-4c23-a6d6-003db23df125	Oklahoma @ Oklahoma State 11/4/23	TOUCHDOWN	4939	4	74	134	(null)	(0,0)	1000-01-01	1000-01-01	f	f	~^~	https://audacy.com	oklahoma-oklahomastate-11-4-23	~^~	3:30 pm ET 11/4/2023 Live From Boone Pickens Stadium	 Oklahoma Sooners @ Oklahoma State Cowboys Live From Boone Pickens Stadium on 11/4/2023 at 3:30 pm ET	2023-09-15 20:17:54.550552+00	2023-11-06 16:27:38.061811+00	oklahoma-oklahomastate-11-4-23	 Oklahoma Sooners @ Oklahoma State Cowboys Live From Boone Pickens Stadium on 11/4/2023 at 3:30 pm ET	f	f	911	en	en	https://images.radio.com/aud-opsconsole-media-images-prod-prod/TD%20Radio%20Game%2010-1697829383348.png
696dbeff-1a9a-4ba8-9490-18e2c030eeba	Audacy’s I'm Listening Mental Health Mix	AUDACYSIMLISTENINGMENTALHEALTHMIX	7494	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	audacysimlisteningmentalhealthmix	~^~	~^~	Audacy’s I'm Listening Mental Health Mix is your ultimate curated listening experience, tailored to keeping your mood in mind. From artists that have taken a stance on mental health advocacy to songs by everyone from Demi Lovato to Pearl Jam that perfectly describe our spectrum of emotions, this station is a collection of music that reminds us it's okay not to be okay.	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	audacysimlisteningmentalhealthmix	Audacy’s I'm Listening Mental Health Mix is your ultimate curated listening experience, tailored to keeping your mood in mind. FREE on Audacy.	t	t	910	en	en	https://images.radio.com/logos/exstations/audacysimlisteningmentalhealthmix.jpg
50d66ad5-9907-4ba2-bb56-1a59d9c6c117	Cover Me	COVERME	7495	1	64	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	coverme	~^~	All Metallica Covers	Celebrating all things Metallica with a curated station dedicated to the numerous bands and artists that have covered the legendary band over the years. 'Exit light, enter night' with covers and reimagined versions from Leonard Cohen, Disturbed, Apocalyptica, Miley Cyrus, Jason Isbell, Volbeat, Rodrigo Y Gabriela, and many more.	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	coverme	Listen to Cover Me station. Celebrating 30 years of the Black Album with a station dedicated to bands and artists that have covered Metallica.	t	f	910	en	en	https://images.radio.com/logos/exstations/coverme.jpg
04ac264e-8689-474c-9bee-ab809fe21888	BetQL: Hot Streak	BETQLHOTSTREAK	7496	1	73	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	betqlhotstreak	~^~	Putting you in the mood to make money	Feeling lucky? BetQL: Hot Streak helps you get ready to place your wagers. It's the perfect musical companion while you research, place your wagers, and watch the games and the money roll in. Music to keep you on a roll from The Rolling Stones, The Who, Black Eyed Peas, Imagine Dragons and more.	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	betqlhotstreak	BetQL: Hot Streak is the perfect musical companion while you research, place your wagers, and watch the games and the money roll in.	t	f	910	en	en	https://images.radio.com/logos/exstations/betqlhotstreak.jpg
52b59025-b517-4e5a-84d8-4be72a8f8f9c	AFSP Out Of The Darkness Radio	AFSPOUTOFTHEDARKNESSRADIO	7497	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	afspoutofthedarknessradio	~^~	~^~	Save lives and bring hope with AFSP! Your soundtrack from the annual American Foundation for Suicide Prevention Out Of The Darkness Walk. Upbeat music from Imagine Dragons, Twenty One Pilots, Coldplay, The Weeknd and more to keep you energized and moving towards the goal of suicide prevention. Save lives and bring hope.	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	afspoutofthedarknessradio	Listen to AFSP Out Of The Darkness Radio! Your soundtrack from the AFSP Out Of The Darkness walk. Save lives and bring hope.	t	f	910	en	en	https://images.radio.com/logos/exstations/afspoutofthedarknessradio.jpg
1eb6a6b5-b095-4f5c-a8a4-e2fa337e2c5d	P!nk’s Disco Family Dance Party	PINKSDISCOFAMILYDANCEPARTY	7498	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	pinksdiscofamilydanceparty	~^~	~^~	P!nk picks her favorite songs to dance around the house to with her family and plays some of her biggest hits on this Audacy exclusive playlist!	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	pinksdiscofamilydanceparty	P!nk picks her favorite songs to dance around the house to with her family and plays some of her biggest hits on this Audacy exclusive playlist!	t	f	910	en	en	https://images.radio.com/logos/exstations/pinksdiscofamilydanceparty.jpg
14c333e6-234b-4c8d-90de-b3bce01bafc1	I’m Happy Wait I’m Sad	IMHAPPYWAITIMSAD	7499	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	imhappywaitimsad	~^~	Happy Songs/Sad Lyrics	I'm Happy Wait I'm Sad is completely hand-picked and hosted by Imagine Dragons. The station spotlights happy-sounding songs with sad lyrics. Press play to hear music from bands like Imagine Dragons, Sublime, Modest Mouse, Vampire Weekend, Third Eye Blind and many more. Only on Audacy!	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	imhappywaitimsad	Listen to I’m Happy Wait I’m Sad. These songs were handpicked by the band Imagine Dragons. Happy sounding songs with sad lyrics. Only on Audacy.	t	f	910	en	en	https://images.radio.com/logos/exstations/imhappywaitimsad.jpg
4617d159-4b4b-4d0b-b70c-ff953a8ec317	Freestyle Flashbacks	FREESTYLEFLASHBACKS	7502	1	43	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	freestyleflashbacks	~^~	The best of all time	The best freestyle flashbacks of all time! 'Come on, Come on...' Take these Freestyle flashbacks in your arms and transport yourself back to the '80s with all the Freestyle party favorites you remember from artists like Stacey Q, Lil Suzy, Expose, Lisa Lisa and Cult Jam, Sweet Sensation, Lisette Melendez, Stevie B., Noel Pagan, and many more.	2021-09-21 18:21:37.986322+00	2023-11-08 20:42:52.613313+00	freestyleflashbacks	Freestyle flashbacks takes you back to the 80’s with all the freestyle party favorites you remember from artist like Expose, Sweet Sensation and more.	t	f	910	en	en	https://images.radio.com/logos/exstations/freestyleflashbacks.jpg
54d4319f-06d1-4204-99e3-fae180ae3756	Las Mas Grandes Voces Hispanas De Todos Los Tiempos	LASMASGRANDESVOCESHISPANAS	7503	1	43	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	lasmasgrandesvoceshispanas	~^~	~^~	Un tributo a las mejores voces hispanas! Asi celebramos nuestras raices con las mas grandes voces de todos lo generos en espanol. Vicente Fernandez, Julio Iglesias, Marc Anhony, todo el sabor de Celia Cruz y muchos artistas mas. Las Mas Grandes Voces Hipanas son un verdadero orgullo para todas y todos!	2021-09-21 18:21:37.986322+00	2023-11-08 20:47:04.508337+00	lasmasgrandesvoceshispanas	Celebrando el mes de la Herencia Hispana con un tributo a las mejores voces hispanas de todos los tiempos. Artistas como Julio Iglesias, Vicente Fernandez y más.	t	f	910	es	es	https://images.radio.com/logos/exstations/lasmasgrandesvoceshispanas.jpg
c41f63b5-6df1-4627-9d11-cda82f034c81	Chiquilin’s Mix A Pistear	CHIQUILINSMIXAPISTEAR	7504	1	43	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	chiquilinsmixapistear	~^~	~^~	Asi celebramos nuestras raices con las mas grandes voces de todos lo generos en espanol. Vicente Fernandez, Julio Iglesias, Marc Anhony, todo el sabor de Celia Cruz y muchos artistas mas. Las Mas Grandes Voces Hipanas son un verdadero orgullo para todas y todos!	2021-09-21 18:21:37.986322+00	2023-11-08 20:53:42.870064+00	chiquilinsmixapistear	Celebrando el mes de la Herencia Hispana con un tributo a las mejores voces hispanas de todos los tiempos. Free on Audacy!	t	f	910	en	es	https://images.radio.com/logos/exstations/chiquilinsmixapistear.jpg
13cdc407-b28f-4bd0-815a-001c2ac46824	Howl-O-Ween	HOWLOWEEN	7505	1	64	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	howloween	~^~	The most spooktacular Halloween Hits!	Thriller! The Monster Mash! Hell’s Bells! Ghostbusters! Halloween songs to make you howl while passing out candy, trick-or-treating, and Halloween parties. This is the only station you need to celebrate Halloween in October, or all year round.	2021-10-14 17:40:48.255226+00	2023-10-06 19:19:11.362691+00	howloween	Thriller! The Monster Mash! Hell’s Bells! Ghostbusters! Halloween songs to make you howl while passing out candy, trick-or-treating, and Halloween parties!	t	f	910	en	en	https://images.radio.com/logos/exstations/howloween.jpg
3770f82a-b72d-468b-8f56-04bf494390e9	94.5 KSMB	KSMBFM	4025	1	54	200	710	(0,0)	1000-01-01	1000-01-01	f	t	94.5	http://www.ksmb.com	945ksmb	94.5 KSMB on Audacy	The #1 Hit Music Station	Lafayette's #1 Hit Music Station	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	945ksmb	Lafayette's #1 Hit Music Station! Listen to 94.5 KSMB here and get all your favorite radio stations and podcasts on the go with the Audacy app.	t	f	910	en	en	https://images.radio.com/aud-opsconsole-media-images-prod-prod/KSMB-FM-1698100150172.png
ce0ea8ef-56f6-4381-a4c1-21b67dd2a8f2	Sonic Coast	SONICCOAST	5001	1	21	991	(null)	(0,0)	1000-01-01	1000-01-01	f	f	~^~	https://www.thesoniccoast.com/	soniccoast	Sonic Coast	Great Lakes. Great Gooves	Our Sonic Coast vibe could best be described as a melting pot of music for Michiganders. We take great pride in the diversity of our sound, amplifying local Michigan artists, plus a mix of the roots: rock, folk, soul and funk from around the world. We hope you dig it as much as we do!   You can listen to Sonic Coast on our app (IOS/Android), Alexa skill, and on-line at www.TheSonicCoast.com Enjoy!	2024-01-23 15:12:21.220446+00	2024-01-23 20:06:59.83911+00	soniccoast	Listen to Sonic Coast here and get all your favorite radio stations and podcasts on the go with the Audacy app.	f	f	908	en	en	https://images.radio.com/aud-opsconsole-media-images-prod-prod/soniccoast-1706022708074.png
182e7268-b0c8-4e08-a574-7120cd52a15a	Shinedown’s Drive All Night	SHINEDOWNSDRIVEALLNIGHT	7506	1	64	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	shinedownsdriveallnight	~^~	Music to drive all night to.	Shinedown's Drive All Night is exclusively curated by Brent Smith and Zach Myers from Shinedown. It's the perfect soundtrack to your late night drive, but we think it's pretty good during the day, too. Featuring music from Shinedown, Smith & Myers, U2, Ayron Jones, Fiona Apple, Tom Petty and many others. Only on Audacy!	2021-10-14 17:40:48.255226+00	2023-08-30 18:15:31.972077+00	shinedownsdriveallnight	Music to drive all night to. Curated by Brent and Zach from Shinedown to the perfect soundtrack to your late night drive. It’s pretty great during the day, too.	t	f	910	en	en	https://images.radio.com/logos/exstations/shinedownsdriveallnight.jpg
e881e3e7-4eff-4960-929d-63db95643689	Dixie's Psycho Radio	DIXIESPSYCHORADIO	7507	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	dixiespsychoradio	~^~	Dixie's Pop and Hip Hop Faves	Recording artist and social media superstar Dixie (a.k.a. Dixie D'Amelio) hand-selected, curated and hosts all of her favorite music from 2021, including artists like Charli XCX, Billie Eilish, Olivia Rodrigo, BTS, Post Malone and many more. Only on Audacy!	2021-10-14 17:40:48.255226+00	2023-08-30 18:15:31.972077+00	dixiespsychoradio	RECORDING ARTIST & SOCIAL MEDIA SUPERSTAR DIXIE hand selected, curated and presents all of her favorite music from this year, exclusively on the Audacy app.	t	f	910	en	en	https://images.radio.com/logos/exstations/dixiespsychoradio.jpg
8ed6865b-8614-405a-a48a-c3a58afa0a78	Spooky and Silly Kids’ Halloween	SPOOKYANDSILLYKIDSHALLOWEEN	7508	1	(null)	1	(null)	(0,0)	1000-01-01	1000-01-01	f	f	~^~	https://www.audacy.com/stations	spookyandsillykidshalloween	~^~	~^~	"Halloween fun for the whole family! Family-friendly spooky and silly Halloween fun for your Halloween parties, scary costumes, and trick-or-treating. The kids will love this station, filled with songs like scary TV theme songs, ""Them Bones,"" ""Monster Mash"" and so many more. Perfect for the entire Halloween season with the kids!"	2021-10-14 17:40:48.255226+00	2023-08-30 18:15:31.972077+00	spookyandsillykidshalloween	Listen to Spooky and Silly Kids’ Halloween station. Spooky and silly Halloween fun for your Halloween parties, scary costumes, and trick-or-treating!	f	f	908	en	en	https://images.radio.com/logos/exstations/spookyandsillykidshalloween.jpg
e04978ee-2ff5-4fb8-bda2-4d66e1703f67	AreJay Hale's Super Awesome Station	AREJAYHALESSUPERAWESOMESTATION	7509	1	64	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	arejayhalessuperawesomestation	~^~	~^~	Arejay Hale's Favorites! Audacy's curated station straight from the brain of Halestorm's drummer, Arejay Hale. From AWOLNATION to Nine Inch Nails, and a whole lot more, it's as frenetic as Arejay's drumming is. Listen now and get a taste of what Arejay plays when he's not rocking out with Lzzy and company.	2021-10-14 17:40:48.255226+00	2023-08-30 18:15:31.972077+00	arejayhalessuperawesomestation	Audacy's station straight from the brain of Halestorm's drummer. Listen now and get a taste of what Arejay plays when he's not rocking out with Lzzy and company.	t	f	910	en	en	https://images.radio.com/logos/exstations/arejayhalessuperawesomestation.jpg
eee2bfc6-55ba-4601-9905-91f7e5425312	Amy Lee’s Bitter Inspirado	AMYLEESBITTERINSPIRADO	7510	1	64	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	amyleesbitterinspirado	~^~	~^~	"Music that inspired the album ""The Bitter Truth""! Amy Lee curated the songs and artists that inspired her as she was writing Evanescence’s album “The Bitter Truth.” Join her as she hosts Amy Lee's Bitter Inspirado, playing songs by Deftones, Rage Against The Machine, Bjork, Soundgarden and many more. Only on Audacy!"	2021-10-14 17:40:48.255226+00	2023-08-30 18:15:31.972077+00	amyleesbitterinspirado	Listen to Amy Lee’s Bitter Inspirado. Amy Lee curated the songs and artists that inspired her as when was writing Evanescence’s “The Bitter Truth.”	t	f	910	en	en	https://images.radio.com/logos/exstations/amyleesbitterinspirado.jpg
a5a00b19-38b2-4df5-89b3-362c1bc8969c	The Rhythm of the Black Eyed Peas	THERHYTHMOFTHEBLACKEYEDPEAS	7511	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	therhythmoftheblackeyedpeas	~^~	~^~	Ever wondered what makes a band like The Black Eyed Peas move? Play The Rhythm of the Black Eyed Peas now to hear what their favorite songs are, and get moving yourself! A sampling of what you'll hear includes Usher, Marvin Gaye, Nirvana, Prince and more, with a healthy dash of The Black Eyed Peas for good measure. Only on Audacy!	2021-10-22 16:49:01.445602+00	2023-08-30 18:15:31.972077+00	therhythmoftheblackeyedpeas	Black Eyed Peas present ALL of their favorite songs, this Exclusive Station is guaranteed to make you move! Only on Audacy.	t	f	910	en	en	https://images.radio.com/logos/exstations/therhythmoftheblackeyedpeas.jpg
76dfcf53-c3d5-469e-883f-905fdac0e63e	Inspired by Treat: Podcast Movie	INSPIREDBYTREATTHEPODCASTMOVIE	7513	1	12	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	inspiredbytreatthepodcastmovie	~^~	~^~	Halloween is scary. This music is not.! The perfect town comes with a price, but the perfect playlist is free. Get lost in your imagination and listen to Treat, a thrilling new podcast movie experience from C13Features, available now on the Audacy app and wherever you get your podcasts.	2021-10-22 16:49:01.445602+00	2023-08-30 18:15:31.972077+00	inspiredbytreatthepodcastmovie	Get lost in your imagination and listen to Treat, a thrilling new podcast movie experience from C13Features, available now on the Audacy app.	t	f	910	en	en	https://images.radio.com/logos/exstations/inspiredbytreatthepodcastmovie.jpg
4363a314-3895-4ff3-b24b-b39a97227bf8	Classic Christmas	CLASSICCHRISTMAS	7514	1	73	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	classicchristmas	~^~	Timeless Holiday Favorites	"The best Christmas music, all in one place. The perfect way to celebrate the holidays with friends and family. Music from Nat ""King"" Cole, Mariah Carey, Harry Connick, Jr., The Beach Boys and so many more will light your way to a beautiful season of parties, gifts, bright lights and being with those you love."	2021-10-22 16:49:01.445602+00	2023-11-08 20:40:36.38156+00	classicchristmas	Classic Christmas. The best Christmas music from Nat “King” Cole to Mariah Carey - songs the whole family can sing along with. Timeless Holiday Favorites.	t	f	910	en	en	https://images.radio.com/logos/exstations/classicchristmas.jpg
03c4f210-f1b6-4543-95a8-f8737a97701a	AlternaChristmas	ALTERNACHRISTMAS	7515	1	12	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	alternachristmas	~^~	Your Alternative seasonal music station	Pa-Rum-Pum-Pum-Pump it up and sing along with some of your most beloved holiday-flavored favorites from Blink-182, No Doubt, Jimmy Eat World, The Flaming Lips, The Killers, Fitz and the Tantrums, and many more on this festive Alternative Christmas music soundtrack that everyone can enjoy!	2021-10-27 21:16:01.753314+00	2023-11-08 20:33:16.575097+00	alternachristmas	Listen to AlternaChristmas on Audacy. Who doesn’t love to imbibe and do a seasonal Pa Rum Pum Pum Pum singalong with Bing and Bowie?!	t	f	910	en	en	https://images.radio.com/logos/exstations/alternachristmas.jpg
f5758336-1081-44fc-9042-5fcee2a4ed1c	Countryfied Christmas	COUNTRYFIEDCHRISTMAS	7516	1	21	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	countryfiedchristmas	~^~	Today’s Country Christmas Hits	’Tis the season to spend Christmas in the country with today’s hottest Country stars! With all your favorite holiday classics and originals from artists including Miranda Lambert, Dan + Shay, Lady A, Blake Shelton, Brett Eldredge, and more, this station will have you feeling the spirit of the warm and fuzzy holiday season in no time.	2021-10-27 21:16:01.753314+00	2023-11-08 20:33:51.431886+00	countryfiedchristmas	Spend your Christmas in the country with today’s hottest Country stars! Miranda Lambert, Dan + Shay, Brett Eldredge, and more with all of your Country Favorites.	t	f	910	en	en	https://images.radio.com/logos/exstations/countryfiedchristmas.jpg
161ef35c-e0ae-44e9-919c-488cde6ced85	Classic Country Christmas	CLASSICCOUNTRYCHRISTMAS	7517	1	21	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	classiccountrychristmas	~^~	An old time, country Christmas	Keep the holiday Country with Audacy's playlist of timeless classic Country hits featuring the best from Kenny Rogers, Alabama, Travis Tritt, Randy Travis, Dolly Parton, Johnny Cash, Merle Haggard, and many more to fill you with holiday cheer!	2021-10-27 21:16:01.753314+00	2023-11-08 20:33:30.970631+00	classiccountrychristmas	Timeless classic Country hits with Kenny Rogers, Alabama, Travis Tritt, Randy Travis Dolly Parton, Merle Haggard and more to fill you with holiday cheer!	t	f	910	en	en	https://images.radio.com/logos/exstations/classiccountrychristmas.jpg
09f5da3f-79d9-40fd-acb0-02d3e1351b48	Live 99 Nine	WQLQFM	3647	1	14	364	710	(0,0)	1000-01-01	1000-01-01	f	t	99.9	https://www.live999radio.com	live99nine	Live ninety nine nine	#1 For New Music	#1 for New Music with Brooke and Jeffery in the Morning	2021-05-13 16:50:43.438849+00	2023-08-30 18:15:31.972077+00	live99nine	#1 for New Music with Brooke and Jeffery in the Morning! Listen to Live 99 Nine here and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/midwestfamily/logos/WQLQFM.jpg
642357af-5ed6-4e0d-af48-dd6881fc7916	Magic 106.1	WRRXFM	4108	1	8	200	710	(0,0)	1000-01-01	1000-01-01	f	t	106.1	http://www.mymagic106.com	magic1061	Magic 106.1 on Audacy	Pensacola's #1 for Classic Soul & R&B	Classic Soul and Today's R&B / Pensacola's #1 for Classic Soul & R&B	2021-09-21 18:21:37.986322+00	2023-08-30 18:15:31.972077+00	magic1061	Classic Soul and Today's R&B / Pensacola's #1 for Classic Soul & R&B! Listen to Magic 106.1 here and get all your favorite radio stations on Audacy.	t	f	910	en	en	https://images.radio.com/aud-opsconsole-media-images-prod-prod/WRRX-FM_Logo-1698100353852.jpg
235acf13-98d5-4eb9-830f-567fdbe4bb60	Santa’s Songs	SANTASSONGS	7518	1	54	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	santassongs	~^~	Ho Ho Ho-Happy Holidays	Santa has officially taken over the music selection of Christmas. Join Mr. Claus, the elves, and your family and friends for the sounds of the season from your favorite Christmas-y Pop artists like Burl Ives, Bing Crosby, Miley Cyrus, Gwen Stefani, the Beach Boys and many more!	2021-10-27 21:16:01.753314+00	2023-08-30 18:15:31.972077+00	santassongs	Santa has officially taken over the music selection of Christmas. Join Mr. Claus, the elves, and your family and friends for the sounds of the season!	t	f	910	en	en	https://images.radio.com/logos/exstations/santassongs.jpg
f42e7e18-5511-4200-b2cc-54650eedd479	Viva Navidad!	VIVANAVIDAD	7519	1	43	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	vivanavidad	~^~	Celebrando con la musica de paz y amor!	La musica de amor y paz esta en Viva Navidad. Todos los estilos, todos los artitas unidos e una misma mision, llevarte la musica navidena mas importante para odas la generaciones. Desde Luis Miguel hasta los Tigres Del Norte. Musica para todos!	2021-10-27 21:16:01.753314+00	2023-11-08 20:54:16.215499+00	vivanavidad	Listen to Viva Navidad! here and get all your favorite radio stations & podcasts on Audacy. Música navideña para que disfrute toda la familia.	t	f	910	es	es	https://images.radio.com/logos/exstations/vivanavidad.jpg
d8d94f56-b75c-4124-8d9b-79eb56472b58	Michael Buble Christmas	MICHAELBUBLECHRISTMAS	7520	1	5	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	michaelbublechristmas	~^~	~^~	Celebrate the season with Michael Bublé! Your favorite Christmas crooner, Michael Bublé, hosts a holiday celebration for the whole family on this amazing Audacy station! Hear Michael's favorite holiday songs and get into the festive spirit the Bublé way with his biggest hits and more from his friends Kelly Clarkson, Idina Menzel, Josh Groban, Coldplay, John Legend, and many more!	2021-11-03 19:38:30.059059+00	2023-11-08 20:32:00.257119+00	michaelbublechristmas	Michael Bublé hosts a Christmas celebration for the whole family! Hear his favorite holiday songs and get into the holiday spirit the Bublé way. Only on Audacy.	t	f	910	en	en	https://images.radio.com/logos/exstations/michaelbublechristmas.jpg
35c3fbbf-37ed-4c5b-93d8-0e824a45e1b3	Hail Santa	HAILSANTA	7521	1	64	1	(null)	(0,0)	1000-01-01	1000-01-01	f	t	~^~	https://www.audacy.com/stations	hailsanta	~^~	Holiday music that rocks	Audacy has the perfect curated station of Christmas songs for people who don’t necessarily like the holidays. Check out tons of holiday songs that rock, from Smashing Pumpkins, Twisted Sister, Rise Against, Type O Negative, Dropkick Murphys, Spinal Tap, blink-182, and many more!	2021-11-03 19:38:30.059059+00	2023-08-30 18:15:31.972077+00	hailsanta	Listen to Hail Santa here and get all your favorite stations and podcasts on Audacy. Christmas songs for people who don’t necessarily like the holidays.	t	f	910	en	en	https://images.radio.com/logos/exstations/hailsanta.jpg
